Price,Close,High,Low,Open,Volume,log_return,return_lag_1,return_lag_2,return_lag_3,return_lag_5,price_change_5d,price_change_10d,price_change_20d,high_low_ratio,open_close_ratio,volatility_5d,volatility_10d,volatility_20d,volume_change,volume_ma_5,volume_ma_20,volume_ratio_5d,volume_ratio_20d,price_volume_trend,sma_5,sma_10,sma_20,ema_10,ema_20,price_to_sma_5,price_to_sma_20,rsi_14,macd,macd_signal,macd_hist,bollinger_upper,bollinger_lower,bollinger_mid,bollinger_width,bollinger_position,target
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,1318.1641845703125,1339.465673305948,1314.3386314974782,1329.515193268987,1574758,-0.014484620067722272,0.02462251386944551,-0.01701263726532241,0.02313415761475858,0.05409418337386455,0.01169619024053925,0.15084174158370312,0.19455937020584413,0.019062148784341745,-0.008537705139544105,0.020218153794435836,0.02233392483355711,0.018688629703127603,-0.4986539575811987,3482162.0,2684794.6,0.4522357087349756,0.5865469187102804,-22809.77132860619,1316.918212890625,1273.3062744140625,1203.0528503417968,1276.3079325142442,1227.4849839289707,0.0009461268494059816,0.09568269107696437,78.18080679386897,55.66072446796966,41.44657600017342,14.214148467796235,1370.271482523097,1035.8342181604967,1203.0528503417968,0.27799050080599863,0.8441941030342566,0
2018-01-31,1301.231689453125,1316.9726069261933,1295.4829995022567,1311.537481881736,3043214,-0.012928729973887488,-0.014484620067722272,0.02462251386944551,-0.01701263726532241,-0.004631095629303891,0.0033362370690810383,0.09431560425481456,0.1856678618605605,0.016514820226187502,-0.007857794817899362,0.021246322330836336,0.022152186576022612,0.01906143752955463,0.932496294668768,3442882.8,2740940.8,0.8839144916579792,1.1102808203664962,-39344.892058754034,1317.7835693359375,1284.5211791992188,1213.2410705566406,1280.8395246849498,1234.5084796931758,-0.012560393275470427,0.07252525572359159,71.05036278090977,54.48221658031753,44.05370411620224,10.428512464115286,1378.1873860698383,1048.2947550434428,1213.2410705566406,0.27191020732181387,0.7667250208733644,1
2018-02-01,1312.206298828125,1333.6959035933148,1291.3855712040445,1306.1021952431083,2400630,0.008398648779178298,-0.012928729973887488,-0.014484620067722272,0.02462251386944551,0.02313415761475858,-0.011340036179883328,0.08899171159897978,0.19229228790676034,0.032243658963575984,0.004673526778569192,0.01814647065847154,0.022101541018591204,0.01901458657397287,-0.21115307697716956,2798701.2,2798116.3,0.8577657379072835,0.857945039668294,20162.0482187588,1314.77333984375,1295.2444458007812,1223.8226684570313,1286.5425745291634,1241.9082719917424,-0.001952458981203553,0.07221931138318083,73.57773123269763,53.81347164320732,46.00565762160326,7.8078140216040595,1385.4561286403075,1062.1892082737552,1223.8226684570313,0.26414523010439095,0.7734075923106375,1
2018-02-02,1318.49853515625,1333.696021242747,1297.5106119134568,1304.4299643502732,2456490,0.004783697696530342,0.008398648779178298,-0.012928729973887488,-0.014484620067722272,-0.01701263726532241,0.010445689552186943,0.08324588048967163,0.18969069984760356,0.02744440616689956,0.010785225110176216,0.01624075763461364,0.022123654543240574,0.019031891580151596,0.023268891915872114,2523230.4,2875286.7,0.9735496211523134,0.85434610746817,11751.10555454982,1317.4993896484375,1305.3769165039062,1234.3340942382813,1292.3527491886337,1249.2025827693146,0.0007583650631362016,0.0681861104791952,75.48491295758136,53.17821202186656,47.440168501655926,5.738043520210631,1391.611480449481,1077.0567080270816,1234.3340942382813,0.25483762774657365,0.7675668859506243,0
2018-02-05,1297.406005859375,1332.8597614593743,1286.3894878319832,1300.249014472602,2757742,-0.016126724881751237,0.004783697696530342,0.008398648779178298,-0.012928729973887488,0.02462251386944551,-0.02990156033935898,0.05111278005427877,0.1566846947401963,0.03581783452328805,-0.00218651087721089,0.011684715040632744,0.02323901743085498,0.01979768802458127,0.12263514201156944,2446566.8,2955488.5,1.1271885157601256,0.9330917714618074,-44473.346528850416,1309.5013427734375,1311.6858520507812,1243.121435546875,1293.2715231287684,1253.793384968368,-0.00923659756502837,0.0436679545217713,73.50641408001933,50.391887052440325,48.030512211812805,2.3613748406275192,1393.3737982289317,1092.8690728648185,1243.121435546875,0.24173400664748007,0.6806446479226734,0
2018-02-06,1253.10986328125,1286.514936499087,1247.9883032428163,1258.4404665865586,2657306,-0.0347385386734449,-0.016126724881751237,0.004783697696530342,0.008398648779178298,-0.014484620067722272,-0.049352214276910056,-0.03823325692334545,0.10682208538685223,0.030744816863374883,-0.004235880398671177,0.017429161517357343,0.0189665758278286,0.02189823192271913,-0.036419650569197604,2663076.4,3026242.8,0.9978331827055357,0.878087508378376,-92310.92724817718,1296.490478515625,1306.704345703125,1249.1684692382812,1285.9694031564923,1253.7282876648328,-0.033460033801437694,0.003155214160482478,59.88220731286845,44.10100697554731,47.244611164559714,-3.1436041890124073,1390.0625726454878,1108.2743658310746,1249.1684692382812,0.22558062723616626,0.5139870794719404,0
2018-02-07,1235.4664306640625,1267.2200773140194,1232.2889326965444,1265.5477314515133,2180324,-0.014179776833656692,-0.0347385386734449,-0.016126724881751237,0.004783697696530342,-0.012928729973887488,-0.05054077557602521,-0.047373154515920946,0.09341309033010337,0.02827364932829416,-0.023769392524570537,0.017488400846078767,0.01924587230048406,0.02227164903106877,-0.1794983340270183,2490498.4,3027789.2,0.8754568964991104,0.7201042925973842,-30916.507745065694,1283.3374267578124,1300.560498046875,1254.4459228515625,1276.787044521505,1251.9890631885692,-0.03730195589689134,-0.01512978107845131,54.68105305094763,37.26222588629048,45.24813410890587,-7.985908222615393,1383.9818092611583,1124.9100364419667,1254.4459228515625,0.20652287045604867,0.42674040872547725,1
2018-02-08,1243.472900390625,1265.7987816764637,1237.1180057366728,1245.7933009779829,2755004,0.006459615583564141,-0.014179776833656692,-0.0347385386734449,-0.016126724881751237,0.008398648779178298,-0.0523800247711681,-0.06312606957504319,0.06222914487911968,0.023065059102438928,-0.0018625887501050944,0.01698226004388537,0.01716105393023191,0.02106384549561265,0.263575505291874,2561373.2,2997246.9,1.0755964808252072,0.9191781964975926,17796.26677118154,1269.5907470703125,1292.1820434570313,1258.0882751464844,1270.7299274067996,1251.1780000649555,-0.020571862814813935,-0.011617129771086754,54.08992123975251,32.11825850524474,42.622158988173645,-10.503900482928906,1381.6597857704485,1134.5167645225204,1258.0882751464844,0.19644330698428314,0.44086268476422963,0
