Price,Close,High,Low,Open,Volume,log_return,return_lag_1,return_lag_2,return_lag_3,return_lag_5,price_change_5d,price_change_10d,price_change_20d,high_low_ratio,open_close_ratio,volatility_5d,volatility_10d,volatility_20d,volume_change,volume_ma_5,volume_ma_20,volume_ratio_5d,volume_ratio_20d,price_volume_trend,sma_5,sma_10,sma_20,ema_10,ema_20,price_to_sma_5,price_to_sma_20,rsi_14,macd,macd_signal,macd_hist,bollinger_upper,bollinger_lower,bollinger_mid,bollinger_width,bollinger_position,target
Ticker,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,163.4649200439453,167.41422630148162,162.744219095812,167.02951858446727,6801040,-0.02174711402634052,0.0029191217487870994,-0.01672761586109014,0.017663614409905624,0.002611283078998006,-0.016380050895968057,-0.034375772080731504,-0.02738109591568294,0.028568864832981523,-0.021341129225127528,0.01597353500587269,0.018521373331388997,0.017311291883883792,0.05747919961065828,9781876.0,8375491.5,0.6952694963624565,0.8120168231321111,-147902.99237770293,166.57859802246094,165.65969543457032,169.2936798095703,166.73759831266173,167.80482962076277,-0.018691944916572,-0.034429872232569214,28.9841274286061,-1.0485148614381785,-0.5258747377066257,-0.5226401237315528,179.0896508756355,159.49770874350511,169.2936798095703,0.11572754608540818,0.20249198745509014,0
2018-01-31,163.41136169433594,164.5946867930925,160.2119880323297,161.42452993394156,13322250,-0.00032769798899959923,-0.02174711402634052,0.0029191217487870994,-0.01672761586109014,0.001376306607277682,-0.01805471658599722,-0.005630195235564406,-0.027135893401550093,0.026820036962672853,0.012308115508884776,0.015866557592866783,0.016079019284975238,0.01731200315502595,0.958854822203663,9955340.0,8753500.0,1.3382014074858317,1.5219340835094535,-4365.674533949911,165.97767944335936,165.56717071533203,169.06577987670897,166.13282801842067,167.38640410396022,-0.01546182449128164,-0.033445077924678324,30.50630324750857,-1.259958191392542,-0.672691428443809,-0.5872667629487329,179.19779334261446,158.93376641080349,169.06577987670897,0.11985883214562103,0.22096275822173386,1
2018-02-01,168.43687438964844,171.4122330053915,160.18765948738073,163.7960687010571,19398120,0.030290333876004497,-0.00032769798899959923,-0.02174711402634052,0.0029191217487870994,0.017663614409905624,-0.005577360700885214,0.0166059991536478,0.008249361868012839,0.066639645022412,0.02833282706596115,0.02044888027023358,0.018718846546413724,0.01866156317517219,0.4560693576535495,10952338.0,9515338.0,1.7711396415998117,2.038615969290844,587575.5313668003,165.7887390136719,165.8423080444336,169.1346862792969,166.55174554046206,167.48644889307337,0.01597295082724637,-0.004125776356105559,42.701465538854436,-1.0103648224555855,-0.7402261072461643,-0.2701387152094211,179.22789855589764,159.04147400269613,169.1346862792969,0.11935118098641867,0.46543162520884473,0
2018-02-02,158.6439666748047,166.83474785048105,157.7966496087141,166.35264084646383,16450450,-0.0598985587450459,0.030290333876004497,-0.00032769798899959923,-0.02174711402634052,-0.01672761586109014,-0.047594048211098694,-0.01914873444142917,-0.07132266672621501,0.05697095471833258,-0.04633935555476939,0.03358319300042114,0.02614190512963108,0.022285829862025323,-0.1519564782566558,12480646.0,9972787.0,1.3180768046782194,1.6495338765382235,-985358.2457074403,164.203173828125,165.5325942993164,168.5254913330078,165.113967564888,166.64430772942873,-0.03385566200528645,-0.05863519269424433,33.91799299721737,-1.5845009485756805,-0.9090810755120676,-0.6754198730636128,179.61044945549207,157.44053321052354,168.5254913330078,0.1315523014922448,0.05428227382474964,0
2018-02-05,156.31138610839844,158.55143518165025,150.61874602360152,155.82929398566296,14721640,-0.01481240559600531,-0.0598985587450459,0.030290333876004497,-0.00032769798899959923,0.0029191217487870994,-0.06433281983186157,-0.056965802567341295,-0.11548643862604369,0.05074927268924344,0.003093719482421803,0.03283848582801997,0.024636986139876547,0.02055381553197943,-0.10509195797075455,14138700.0,10216705.5,1.0412300989482768,1.440938079305506,-218062.9027183756,162.05370178222657,164.58836517333984,167.5050521850586,163.5134982091626,165.6602199559973,-0.035434646729297525,-0.06682584155308613,34.54752323725813,-2.2023405119605854,-1.1677329628017712,-1.0346075491588143,179.15673479150118,155.853369578616,167.5050521850586,0.13912037224489063,0.019654523095625206,1
2018-02-06,161.8822784423828,163.98597739837433,147.18075785437,149.01175674507067,21094160,0.03501931223698882,-0.01481240559600531,-0.0598985587450459,0.030290333876004497,-0.02174711402634052,-0.009681842447523459,-0.02590330427143439,-0.09510859088919421,0.10381136036447405,0.08637252508425246,0.038510641028835994,0.027803874754627866,0.022191490467420596,0.43286753378020393,16997324.0,10858902.5,1.2410282936302208,1.9425683212460927,738702.9754170001,161.73717346191407,164.1578857421875,166.65432052612306,163.2169127970208,165.30041600231974,0.0008971653044431704,-0.02863437364644994,47.11931539974475,-2.216903282705431,-1.3775670267825033,-0.8393362559229276,177.23965643016555,156.06898462208056,166.65432052612306,0.12703344108481415,0.27459184446296964,0
2018-02-07,159.88575744628906,164.30254863315471,157.8356319622757,163.62079827920002,14669830,-0.012409850551275595,0.03501931223698882,-0.01481240559600531,-0.0598985587450459,-0.00032769798899959923,-0.021575025209333853,-0.03924021082984086,-0.09774651746376417,0.0404471090744369,-0.022827420915876098,0.03876196663337241,0.027924980253223174,0.02223216745298151,-0.30455490998456447,17266840.0,11336033.5,0.8495955252958851,1.2940884481331147,-182050.39791261926,161.03205261230468,163.50486602783204,165.78825149536132,162.61124818779683,164.7847342350787,-0.007118428582509551,-0.03560260751792421,43.294691880990534,-2.3623156380177477,-1.5745167490295522,-0.7877988889881955,175.53973531083162,156.03676767989103,165.78825149536132,0.11763781483325597,0.19735405602026349,1
2018-02-08,161.8822784423828,163.5233532549136,159.53509622373593,161.08852062836016,7507460,0.012409850551275543,-0.012409850551275595,0.03501931223698882,-0.01481240559600531,0.030290333876004497,-0.038914257765806926,-0.04427457961472503,-0.07771052878882356,0.024636773521798157,0.0049274635518808734,0.035448978338190516,0.02751851714932492,0.022543108591437756,-0.4882381050087151,14888708.0,11508011.0,0.5042385141813513,0.6523681633602888,93166.45661967908,159.72113342285155,162.75493621826172,165.10625534057618,162.4787082340852,164.50830987386956,0.013530739315565476,-0.019526679298389027,50.170915160906304,-2.290055088924305,-1.7176244170085029,-0.5724306719158021,173.84682970228363,156.36568097886874,165.10625534057618,0.10587817334573608,0.3155740821611421,0
2018-02-09,159.66659545898438,161.18592872356703,157.5141967601324,158.6585711296225,7037200,-0.013781532028035746,0.012409850551275543,-0.012409850551275595,0.03501931223698882,-0.0598985587450459,0.0064460616159196515,-0.041454780762498866,-0.07916981305420012,0.02299624384724758,0.00635341867876991,0.02199682879279821,0.027388868554919052,0.022576007783017743,-0.06263902837977153,13006058.0,11450635.5,0.5410709378660313,0.6145685101931678,-96983.39718769316,159.9256591796875,162.06441650390624,164.4198760986328,161.96741500224869,164.04719421530905,-0.001619900909159644,-0.02890940409660092,42.2953479254262,-2.3840928444193423,-1.850918102490671,-0.5331747419286714,172.55513607991003,156.2846161173556,164.4198760986328,0.09895713552778747,0.2078593277542567,1
2018-02-12,160.09510803222656,161.2833074568899,159.26725905468578,160.21197523431215,4721150,0.002680201068990525,-0.013781532028035746,0.012409850551275543,-0.012409850551275595,-0.01481240559600531,0.024206310352876015,-0.04168376968171128,-0.07135185839504854,0.012592817025978689,-0.0007294535999238927,0.020106349420576604,0.02738203886891288,0.022622586264219837,-0.3291152731199909,11005960.0,11383535.0,0.42896303457399443,0.41473496589591896,12653.631276864618,160.68240356445312,161.36805267333983,163.80483779907226,161.62699555315376,163.67080505501548,-0.003655008384231606,-0.022647253992560068,42.28821433055505,-2.3964166601819556,-1.960017814028928,-0.4363988461530277,171.23009051222414,156.37958508592038,163.80483779907226,0.09065974867311193,0.25019504990888125,1
2018-02-14,162.64195251464844,165.27158376112254,160.84991918571944,161.0885280385654,10660360,0.015783110545343534,0.002680201068990525,-0.013781532028035746,0.012409850551275543,0.03501931223698882,0.0046927562397511835,-0.0050345207343301945,-0.03923722727776269,0.027186494671507706,0.009643296732534086,0.013691654855125985,0.02729039441118767,0.022751590046053243,1.2580006989822397,8919200.0,11493034.5,1.195214817472419,0.9275496388703958,168253.6403331584,160.83433837890624,161.28575592041017,163.47272567749025,161.81153318251643,163.57281909879006,0.011238981388935088,-0.005082029184983461,45.48734051345863,-2.1755953986041447,-2.0031333309439714,-0.17246206766017336,170.44653039332346,156.49892096165703,163.47272567749025,0.08532071251557391,0.4404361609842878,1
2018-02-15,163.33346557617188,166.72274887817994,156.0046094871841,163.5039068547141,11771160,0.004242737706359734,0.015783110545343534,0.002680201068990525,-0.013781532028035746,-0.012409850551275595,0.021563572546735577,-0.00047668728389749226,-0.006104198676987194,0.06562120844731206,-0.0010424293940185666,0.011480361982385763,0.02733192843378135,0.021826418857436674,0.1041991077224409,8339466.0,11543302.0,1.4115004485898737,1.0197394125181858,49941.94437959344,161.5238800048828,161.27796630859376,163.42256851196288,162.08824816318105,163.5500235252074,0.011203207669567838,-0.0005452302983750545,42.35221978552897,-1.9226307426184803,-1.9870328132788733,0.06440207066039294,170.3846319896638,156.46050503426196,163.42256851196288,0.08520320713465332,0.49360082423290197,0
2018-02-16,163.1581573486328,165.95335580603518,162.79780681141324,164.59471479794274,9476850,-0.0010738912246283127,0.004242737706359734,0.015783110545343534,0.002680201068990525,0.012409850551275543,0.007881523033443694,-0.03133943835127373,-0.01525386188436284,0.019340430450432395,-0.008727846766364613,0.010642465421271301,0.025178463820489053,0.02173506537266884,-0.19490942269071188,8733344.0,11417394.0,1.0851341708284936,0.8300361711262658,-10177.106052118825,161.7790557861328,160.75009460449218,163.29620132446288,162.28277710599045,163.5127029369622,0.008524598909287473,-0.0008453593819722771,45.375372196997944,-1.7165134406371578,-1.9329289387505302,0.21641549811337235,170.17658891178212,156.41581373714365,163.29620132446288,0.08426880149708058,0.4899682994541985,0
