Price,Close,High,Low,Open,Volume,log_return,return_lag_1,return_lag_2,return_lag_3,return_lag_5,price_change_5d,price_change_10d,price_change_20d,high_low_ratio,open_close_ratio,volatility_5d,volatility_10d,volatility_20d,volume_change,volume_ma_5,volume_ma_20,volume_ratio_5d,volume_ratio_20d,price_volume_trend,sma_5,sma_10,sma_20,ema_10,ema_20,price_to_sma_5,price_to_sma_20,rsi_14,macd,macd_signal,macd_hist,bollinger_upper,bollinger_lower,bollinger_mid,bollinger_width,bollinger_position,target
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,419.8211669921875,426.623837213525,419.20273170398895,426.623837213525,9182956,-0.014726922717418935,-0.001450441080499849,-0.00046580762687268635,-0.01733722114857334,0.042259840497774225,-0.021718925049249327,0.001317018626198374,0.044682588633647935,0.01767682549859179,-0.01594535895080043,0.011915128262831396,0.019495245517559785,0.014080355013428154,-0.07215351946799575,13913243.2,13349971.75,0.6600154879776701,0.6878633282501141,-135236.68332945852,426.747509765625,419.65993041992186,415.6158782958984,421.30487682473006,416.83751301886525,-0.01623054057712381,0.010118209904615538,53.228607615611885,5.428656573538376,4.669032613802464,0.7596239597359125,434.17292376573823,397.0588328260586,415.6158782958984,0.0892990207492895,0.6133070645088358,1
2018-01-31,424.6360473632813,426.04957583102106,415.911842957929,419.64448165223286,12551686,0.011403615168088486,-0.014726922717418935,-0.001450441080499849,-0.00046580762687268635,0.012022140035391215,-0.02232382912792541,0.04155158203181886,0.055040467240987434,0.02387393377467806,0.011894748839292623,0.011703445104466048,0.01700168900591347,0.014228502576877102,0.36684592630085566,11918218.4,13502585.1,1.0531511991758769,0.9295765149445346,143134.5968546839,424.8083190917969,421.3539703369141,416.72352142333983,421.9105441953757,417.5802305754763,-0.0004055281423958057,0.018987471388502097,56.079611041071544,5.37232068808197,4.809690228658365,0.5626304594236053,434.612577440783,398.83446540589665,416.72352142333983,0.08585575374455574,0.7211554911624785,0
2018-02-01,416.9278564453125,429.6276161578227,413.72530911312856,425.4974600493438,16524809,-0.01831924218906538,0.011403615168088486,-0.014726922717418935,-0.001450441080499849,-0.01733722114857334,-0.02328345643428731,0.020930282434950653,0.03175562287470601,0.03814162761940562,-0.02014019919892701,0.011977444272881289,0.018430441079079957,0.014975131516120968,0.3165409810283655,12365283.2,13653435.55,1.3363874270182508,1.2103040981505933,-302721.9781990473,422.8205322265625,422.20872192382814,417.36513671875,421.00460096809144,417.5180997059369,-0.013936588533719707,-0.0010477163398825429,51.80796013543729,4.652061437495206,4.778164470425733,-0.12610303293052727,434.23884560521117,400.4914278322889,417.36513671875,0.0808582576835201,0.48704255607407154,0
2018-02-02,399.4794006347656,416.9719498362159,397.99961456855874,413.0184523703565,28965593,-0.042750999694916615,-0.01831924218906538,0.011403615168088486,-0.014726922717418935,-0.00046580762687268635,-0.06372307902042029,-0.016690392793026643,-0.017331414660431643,0.047492649777461544,-0.03278074298590977,0.02028043923892233,0.02326719224802306,0.017897568152798575,0.7528549346621798,15424421.6,14651268.6,1.8779046470047214,1.9770023873564095,-1238308.0575060789,417.3828125,421.53065795898436,417.0128540039062,417.090928180214,415.80012836582534,-0.04289446361722038,-0.04204535471939286,38.664611088894986,2.6428412028608363,4.351099816912754,-1.7082586140519176,435.09069659130466,398.9350114165078,417.0128540039062,0.08670160842202287,0.01505680823433302,0
2018-02-05,398.5076293945313,403.0795625259468,389.5184235547581,394.9075357718175,19191099,-0.002435557682116104,-0.042750999694916615,-0.01831924218906538,0.011403615168088486,-0.001450441080499849,-0.06464496680095455,-0.03130027500266486,-0.022854125731813668,0.03402981014891157,0.009116295073168705,0.020142451008857584,0.022726141120155686,0.017874391432060616,-0.3374518864502446,17283228.6,15238759.35,1.110388541640883,1.2593609859716042,-46741.028597700686,411.8744201660156,420.2430145263672,416.546826171875,413.7121465828171,414.1532237018926,-0.03245355894181656,-0.04330652796739931,38.190950586921815,0.9610277439934407,3.6730854023288915,-2.7120576583354508,436.04625363047535,397.0473987132747,416.546826171875,0.09362417972453597,0.03744291170489186,0
2018-02-06,394.0682373046875,396.6744644456121,384.7477132531693,387.3981122361158,24062503,-0.011202557897403561,-0.002435557682116104,-0.042750999694916615,-0.01831924218906538,-0.014726922717418935,-0.06134261850589162,-0.08172924782148683,-0.039254773787354535,0.030265700361993938,0.017217753153392485,0.020144578758614626,0.016200310563049262,0.017932117810137253,0.25383663541103085,20259138.0,16000533.5,1.187735776319802,1.5038562932917205,-269561.5830139469,406.72383422851567,416.7356719970703,415.7417709350586,410.14052671406625,412.2403678545397,-0.03111594615012825,-0.052132201153673896,41.564113928092006,-0.7217237964057404,2.7941235625819654,-3.5158473589877057,437.5434310031743,393.94011086694286,415.7417709350586,0.104880777406999,0.002938456001614794,1
2018-02-07,395.084228515625,399.9432786891704,393.1406084462069,398.6843516745189,15532284,0.002574893487085512,-0.011202557897403561,-0.002435557682116104,-0.042750999694916615,0.011403615168088486,-0.06959328825509337,-0.09036352870756159,-0.049471167693949325,0.01721827841248412,-0.009030008686754253,0.017752849105048162,0.015107480240781597,0.017609479542301996,-0.3545025635944856,20855257.6,16062419.15,0.7447658666177299,0.9669953109149191,39993.97691116251,400.8134704589844,412.81089477539064,414.71364440917966,407.40301795071326,410.60644982226216,-0.014294035419514906,-0.04733245736710601,41.8028231340001,-1.9508463733798749,1.8451295753895973,-3.795975948769472,438.39271783380514,391.0345709845542,414.71364440917966,0.11419481246323487,0.0855113174922481,1
2018-02-08,399.56781005859375,402.2623810925237,394.1786974779472,396.63032336191645,13825894,0.011284509202897208,0.002574893487085512,-0.011202557897403561,-0.002435557682116104,-0.01831924218906538,-0.041638010313651996,-0.06395198994879092,-0.04011237976513227,0.020231068196887747,0.007406107207786292,0.020804399495654855,0.016128368371925907,0.017861782114237047,-0.10986085497792852,20315474.6,16167329.75,0.6805597344991389,0.8551748627506036,156018.42808128128,397.3414611816406,410.08099670410155,413.87877502441404,405.97843469760056,409.5551507971509,0.005603112422077228,-0.03457767305167103,45.990998847159204,-2.5339376553492343,0.9693161292418311,-3.5032537845910654,438.48671898901426,389.2708310598138,413.87877502441404,0.11891377596325707,0.2092206283790442,0
2018-02-09,396.6081848144531,398.4413456444961,391.3736449002144,392.6988590622236,11580639,-0.007434634793470433,0.011284509202897208,0.002574893487085512,-0.011202557897403561,-0.042750999694916615,-0.007187393932578723,-0.07045247008148237,-0.04254871001022864,0.017820360282247344,0.009955021925872387,0.008807195731911386,0.015983348548517667,0.017892110328636846,-0.1623949236121729,16838483.8,16353903.15,0.6877483232783702,0.7081269158671764,-86097.82164002064,396.7672180175781,407.07501525878905,412.99752044677734,404.2747529006647,408.3221064178463,-0.0004008224366911506,-0.039683859638175,40.912817278890124,-3.197994233002021,0.13585405679306073,-3.3338482897950814,438.7860622788618,387.2089786146929,412.99752044677734,0.12488472959443728,0.18223609269885765,1
2018-02-12,404.4047546386719,405.5974238941796,398.4634647955566,398.88312679383546,11877059,0.019467391016703514,-0.007434634793470433,0.011284509202897208,0.002574893487085512,-0.002435557682116104,0.014798023448384878,-0.05080356108711015,-0.03530027987611051,0.017640641008281555,0.013842721022617471,0.012753075705232302,0.01806767238249053,0.018280185975571597,0.02559616960687583,15375675.8,16194198.05,0.7724576893068986,0.7334144588901085,231215.35168145763,397.94664306640624,404.91053161621096,412.2576217651367,404.29838958030234,407.9490252960202,0.01622858663287663,-0.01904844619449786,32.66257624621579,-3.059873511760884,-0.5032914569177283,-2.5565820548431555,438.1454943396914,386.369749190582,412.2576217651367,0.1255907530039701,0.3483292301472571,1
2018-02-14,412.4221496582031,416.3314754480044,406.8342349735693,407.7177012609965,22247829,0.019631215518074938,0.019467391016703514,-0.007434634793470433,0.011284509202897208,-0.011202557897403561,0.04657546743439944,-0.017624212202054235,-0.016330404991598102,0.02302795929439286,0.011538494361801429,0.011609612727438675,0.019283569699503955,0.01889795545441389,0.8731766003688286,15012741.0,16750543.25,1.4819298487864407,1.3281855201920092,436751.9259082776,401.6174255371094,404.1706298828125,411.9152801513672,405.7754368671934,408.37503714003765,0.02690302619873597,0.001230518825739324,35.2293179343734,-2.2772246429994993,-0.8580780941340824,-1.419146548865417,437.5929919201293,386.2375683826051,411.9152801513672,0.12467472320680244,0.5098698340296146,1
2018-02-15,413.3056640625,417.7671383718401,409.9926577271469,414.18913045278,13363743,0.0021399660439765534,0.019631215518074938,0.019467391016703514,-0.007434634793470433,0.002574893487085512,0.04612038201407054,-0.02668257528096296,0.013760303535248708,0.018810486573727535,-0.0021330023540554934,0.011672229033961819,0.01879632342563801,0.017786423205794457,-0.39932372727244536,14579032.8,16877472.85,0.916641260317351,0.7918094799364467,28597.956240429357,405.2617126464844,403.0375915527344,412.1957809448242,407.14456908452183,408.8446206564626,0.019848782070938986,0.002692611542824963,39.96735338940003,-1.5676071478380322,-0.9999839048748724,-0.5676232429631598,437.80187580989355,386.58968607975487,412.1957809448242,0.12424239183805194,0.5216722448995892,0
2018-02-16,406.9668273925781,416.375695795918,405.5532693731308,415.0504814667845,9628162,-0.015455748963070658,0.0021399660439765534,0.019631215518074938,0.019467391016703514,0.011284509202897208,0.018517551083255146,-0.02389149321338513,-0.0034612664791833225,0.02659289577021818,-0.019476315376478596,0.015777881308134543,0.018552239145365634,0.018145003895122903,-0.2795310415652261,13739486.4,16698680.15,0.7007657869947744,0.576582215690861,-148810.4548477763,406.74151611328125,402.04148864746094,412.1251052856445,407.1122524132593,408.6657832027593,0.000553942173028954,-0.01251629135645882,36.63875070265941,-1.4994367404222544,-1.099874471984349,-0.39956226843790543,437.783291285043,386.466919286246,412.1251052856445,0.12451649108643725,0.39948085392343574,1
2018-02-19,409.4847106933594,411.6933620828714,403.5434201734985,406.8343113336158,8941900,0.006167889129019026,-0.015455748963070658,0.0021399660439765534,0.019631215518074938,-0.007434634793470433,0.0324666166053289,0.025045872309549688,0.007937454069832484,0.019902921150762923,0.006514689852622018,0.014506005771077444,0.012043190622281394,0.018157213376133734,-0.07127653232257625,13211738.6,16676684.1,0.6768147834835303,0.5361917241089912,55152.647802775224,409.3168212890625,403.0420196533203,412.28633880615234,407.54360846418655,408.74377629710216,0.0004101698136131926,-0.006795345489509996,39.047942264606576,-1.2280824913541437,-1.1255160758583078,-0.1025664154958359,437.82961349157534,386.74306412072934,412.28633880615234,0.12391036171311447,0.44515918285152767,0
2018-02-20,406.8783874511719,410.6110257033019,405.8624351792685,410.3680805948033,8458450,-0.006385227610935093,0.006167889129019026,-0.015455748963070658,0.0021399660439765534,0.019467391016703514,0.006116725345403307,0.02100526423887694,-0.010952481310968487,0.011670785842866224,-0.008503812330075312,0.013230843614213925,0.012284434820933221,0.017983530304822862,-0.054065690736867955,12528016.8,16600929.95,0.6751627280704157,0.5095166370483962,-54009.12848571393,409.8115478515625,403.87909545898435,412.0610549926758,407.42265918909294,408.56612021653734,-0.007157339552210651,-0.012577426278724713,41.012259602649024,-1.209399591986994,-1.1422927790840451,-0.06710681290294884,437.7170647306518,386.40504525469976,412.0610549926758,0.12452528297502932,0.39899700704758206,1
2018-02-21,410.5227355957031,411.91417815860615,407.3422743896304,410.8098525795759,11917390,0.008916974027378092,-0.006385227610935093,0.006167889129019026,-0.015455748963070658,0.019631215518074938,-0.004605509340548597,0.04175545434354122,-0.04338643535388775,0.011136785791757736,-0.0006989048146481192,0.009969005480990428,0.011489385809554477,0.015124136655972542,0.40893307875556406,10461929.0,14911762.8,1.1391197550662024,0.799193908851608,106267.0571041354,409.4316650390625,405.52454528808596,411.13010864257814,407.98630944484023,408.7524645383627,0.0026648416568770816,-0.001477325630274029,40.03745768561133,-0.8902624303323137,-1.091886709333699,0.20162427900138535,435.49523694959834,386.76498033555794,411.13010864257814,0.11852757944421129,0.4875360178854463,0
2018-02-22,408.3140869140625,411.2516029977512,406.39255272822055,407.27601909424544,11196908,-0.005394613376527511,0.008916974027378092,-0.006385227610935093,0.006167889129019026,0.0021399660439765534,-0.012077204796503094,0.033486171918690744,-0.05990328544635182,0.011900275854438829,0.0025488066351798755,0.00995967382652133,0.011876103153139361,0.014758048959427937,-0.060456358313355496,10028562.0,14345267.7,1.1165018474233894,0.7805297352519954,-60402.9896725479,408.433349609375,406.8475311279297,409.82921295166017,408.04590534833517,408.71071428842936,-0.00029200038495036384,-0.00369696934653696,43.40772885029498,-0.8062692505874338,-1.0347632175844461,0.2284939669970123,431.62075214797807,388.03767375534227,409.82921295166017,0.10634448940021382,0.46523591050755886,1
2018-02-23,412.6872253417969,414.34372849582064,407.6073157549652,408.777899129094,10610664,0.010653283307155243,-0.005394613376527511,0.008916974027378092,-0.006385227610935093,-0.015455748963070658,0.014056177467507869,0.03283401453505297,-0.03321777598126219,0.016323288745553437,0.009563448075426115,0.008092494271054646,0.011830502553342509,0.014662598977503553,-0.052357668742120556,10225062.4,14161326.65,1.0377114177806877,0.7492704788361053,113038.40966903308,409.5774291992187,408.15947265625,409.12023468017577,408.88978171078276,409.0894296268453,0.0075926941302850715,0.008718685509186752,62.6373690548355,-0.3824200272006806,-0.9042945795076931,0.5218745523070125,429.4515653413369,388.78890401901464,409.12023468017577,0.09939049178075915,0.5877215249967656,1
2018-02-26,414.6528930664063,417.3916356517289,413.7252549243972,414.7854085885204,8435611,0.004751785582534035,0.010653283307155243,-0.005394613376527511,0.008916974027378092,0.006167889129019026,0.012621185206880936,0.045497568993426274,-0.028160317206345598,0.008842047863740722,-0.0003194797101591144,0.00796862529748525,0.011221813081152835,0.014731762631468874,-0.20498745413105157,10123804.6,13899612.15,0.833245141851118,0.6068954233374059,40084.21472966551,410.61106567382814,409.9639434814453,408.5194793701172,409.9376201390779,409.6192832877558,0.009843444881217245,0.015013760679774668,65.15961135314618,0.11081904068885251,-0.701271855468384,0.8120908961572365,427.3200527578265,389.71890598240793,408.5194793701172,0.09204248187477995,0.663117729704424,1
2018-02-27,419.8653259277344,422.2064925053509,414.4982997409599,414.7854167111631,14021366,0.012492239302827756,0.004751785582534035,0.010653283307155243,-0.005394613376527511,-0.006385227610935093,0.031918477061210426,0.03823043896424072,-0.014515364564176236,0.01835872668779922,0.012247077674161963,0.007129220074555375,0.010368982705501425,0.015056963040011688,0.6621636535871558,11236387.8,14105827.25,1.247853513920194,0.9940123150168311,175158.25942453282,413.2084533691406,411.51000061035154,408.21026611328125,411.7426575551973,410.5950968725157,0.016110204194314637,0.028551608771198334,73.87560111328469,0.9118036208143394,-0.37865676021183936,1.2904603810261788,425.9715698227538,390.4489624038087,408.21026611328125,0.0870203676089991,0.8281025989166886,1
2018-02-28,421.65435791015625,422.78076939325695,416.6407062963173,417.8554614653701,56650480,0.004251914036172726,0.012492239302827756,0.004751785582534035,0.010653283307155243,0.008916974027378092,0.027115726728996314,0.02238533565572154,0.0043665995478567865,0.01456183952982627,0.009091412689602858,0.007002620254782812,0.008769159832229388,0.014722820917142334,3.040296787060547,20183005.8,16479203.45,2.8068405945758585,3.4376952849623326,240872.9710679223,415.4347778320313,412.4332214355469,408.3019256591797,413.54478489246253,411.64835982848143,0.014971255200592948,0.032702349442559786,74.24414732110039,1.6716795198430532,0.03141049579913918,1.640269024043914,426.3324035143735,390.2714478039859,408.3019256591797,0.08831933783356342,0.8702739427710261,0
2018-03-01,418.9377136230469,424.01762315313385,417.8554739505857,419.5340630082536,8956590,-0.006463667306235868,0.004251914036172726,0.012492239302827756,0.004751785582534035,-0.005394613376527511,0.026018271349085964,0.013626838561049182,-0.013419335865660575,0.014708986568091033,-0.0014214564150777996,0.00741680820713721,0.009189214742550241,0.014549420622642969,-0.8418973678599017,19734942.2,16299448.65,0.45384424789447825,0.5495026360906999,-57892.41795835911,417.55950317382815,412.9964263916016,408.01700897216796,414.5253173889324,412.3425839993924,0.0033006324577529167,0.02676531715770669,68.26313569344111,2.0312610415365953,0.4313806049466304,1.5998804365899648,425.11677215248375,390.91724579185217,408.01700897216796,0.08381887423463866,0.8193232717822131,0
2018-03-05,408.20361328125,419.7107017461303,407.0992878146186,416.5523267833553,12325694,-0.025956151955341632,-0.006463667306235868,0.004251914036172726,0.012492239302827756,0.010653283307155243,-0.0108644314270534,0.0030390336642323046,-0.02092506660131699,0.030894910091897022,-0.020042412358069403,0.014902590957869269,0.011605626222930423,0.01512565027696603,0.3761592302427599,20077948.2,16089492.9,0.6138921107486471,0.7660710052583447,-319927.5864190426,416.66278076171875,413.12010498046874,407.58079681396487,413.37591664208105,411.94839631195026,-0.020302191294850447,0.0015280809894717695,59.53500300886901,1.4335546732439752,0.6318154186060994,0.8017392546378759,424.1606515936471,391.0009420342826,407.58079681396487,0.08135738930433425,0.5187823257670617,0
2018-03-06,402.3507690429688,413.54865745502,399.8108286759184,410.36819577131047,16019726,-0.014441834110582624,-0.025956151955341632,-0.006463667306235868,0.004251914036172726,0.004751785582534035,-0.02966848713501513,-0.01742175339907326,0.007187775899434756,0.03414391082631309,-0.01953715422139976,0.015139265553294836,0.01226000915195777,0.012025487091881245,0.2997017449889636,21594771.2,15442199.55,0.7418335601536727,1.0373992350072954,-231354.22538898734,414.2023559570313,412.4067108154297,407.724365234375,411.3713443513334,411.0343365720472,-0.028613035980152524,-0.013179482634836481,48.25521801414495,0.4820358451946163,0.6018595039238028,-0.11982365872918654,424.0567248412168,391.3920056275332,407.724365234375,0.08011470983566735,0.33549235013307155,0
2018-03-07,393.0301818847656,401.6439272474934,392.27923105957655,401.6439272474934,15853546,-0.023437860359027004,-0.014441834110582624,-0.025956151955341632,-0.006463667306235868,0.012492239302827756,-0.0639136941915216,-0.03403524491226051,-0.013744899986200432,0.023826913604977434,-0.021446223329601093,0.012440080163907246,0.014032946697194962,0.01314698878280232,-0.010373460819492197,21961207.2,15275321.9,0.7218886400743945,1.0378534805214155,-371573.1973434111,408.8353271484375,411.0218902587891,407.4504928588867,408.03658753923014,409.3196551732585,-0.038658951940162,-0.03539156591256187,33.884077437262036,-1.0124720223952295,0.2789931986599964,-1.2914652210552258,424.5970072646198,390.30397845315366,407.4504928588867,0.0841648971163299,0.07949730677333577,1
2018-03-08,402.61572265625,403.96302280572274,394.5983269581754,396.5198315639016,13283967,0.02409615763122822,-0.023437860359027004,-0.014441834110582624,-0.025956151955341632,0.004251914036172726,-0.04515223167209126,-0.019260840518319555,0.021690368678340732,0.0232596377154969,0.015373483511040963,0.020168511841918337,0.016177861094706873,0.01400320407816844,-0.1620822874579605,13287904.6,14736395.1,0.999703670358982,0.9014393893388486,320092.56280003383,405.02760009765626,410.23118896484374,407.8778671264648,407.0509757423247,408.6811854097339,-0.005954847128503693,-0.012901274852904154,42.23859590658875,-1.4071860790792243,-0.058242656887847744,-1.3489434221913765,424.01642054866807,391.7393137042616,407.8778671264648,0.07913424445361923,0.3369697601590729,1
2018-03-09,403.3445739746094,406.1054024562447,402.4390217608376,404.1396965875809,10638527,0.0018086536522773484,0.02409615763122822,-0.023437860359027004,-0.014441834110582624,-0.006463667306235868,-0.03722066345754671,-0.012170809430092078,0.020907808671633,0.009089946740272496,-0.0019674449693639546,0.020783196639702704,0.016167554200104517,0.013999926304757437,-0.1991453306079426,13624292.0,14491707.25,0.7808498966405006,0.7341113656570726,19241.410713401183,401.9089721679687,409.73423767089844,408.29088439941404,406.37708451183096,408.17293670162684,0.003571957597504616,-0.01211467268508959,47.136832090715146,-1.6422566897849151,-0.37504546346726125,-1.2672112263176538,423.44353362900955,393.13823516981853,408.29088439941404,0.07422477360416552,0.3367839725629053,1
