Price,Close,High,Low,Open,Volume,log_return,return_lag_1,return_lag_2,return_lag_3,return_lag_5,price_change_5d,price_change_10d,price_change_20d,high_low_ratio,open_close_ratio,volatility_5d,volatility_10d,volatility_20d,volume_change,volume_ma_5,volume_ma_20,volume_ratio_5d,volume_ratio_20d,price_volume_trend,sma_5,sma_10,sma_20,ema_10,ema_20,price_to_sma_5,price_to_sma_20,rsi_14,macd,macd_signal,macd_hist,bollinger_upper,bollinger_lower,bollinger_mid,bollinger_width,bollinger_position,target
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,470.3262023925781,475.3281569755218,467.1321412481192,473.64076360969415,8628312,-0.010409920574670847,0.006360485647424104,-0.008809176780181328,0.007364070879639436,0.0057120010222897,0.017956388175188298,0.08278216999631649,0.13264957330284455,0.01742623669638001,-0.006998048883831718,0.013782285837113323,0.016268390719470213,0.013674582343717694,-0.2027801528633183,13801748.4,12501914.2,0.6251607948453834,0.6901592717697583,-89820.04261347937,473.42783813476564,466.56769409179685,443.0744857788086,463.49866547258284,450.41916342474246,-0.006551443519687172,0.06150594874780069,83.480078216734,15.339836811913074,12.419715307680992,2.920121504232082,494.6737440425419,391.4752275150753,443.0744857788086,0.2329145997790207,0.764070817398973,0
2018-01-31,462.1301879882813,468.6990358832024,458.87590131996586,465.7059062717596,9213698,-0.017579858039999025,-0.010409920574670847,0.006360485647424104,-0.008809176780181328,0.02329161734608162,-0.022810220744446386,0.024402192883951068,0.11707309696382473,0.02125620619158863,-0.007678060843384942,0.010991123595786845,0.014271997986852246,0.014529299770334781,0.06784478818104867,12563728.8,12656986.7,0.7333569632607797,0.7279535183520419,-161975.50286342294,471.27036743164064,467.6685302734375,445.4961273193359,463.249851384528,451.5344990974604,-0.019394768003708873,0.03733828343028889,74.18556983960536,14.337986570947294,12.803369560334252,1.534617010613042,495.8205768555443,395.17167778312756,445.4961273193359,0.22592541865189014,0.6652681829830767,0
2018-02-01,459.8601684570313,465.2036621011381,449.3942205602487,458.895922733728,13005454,-0.004924181911991104,-0.017579858039999025,-0.010409920574670847,0.006360485647424104,0.007364070879639436,-0.034744698660267304,-0.00650980208585028,0.12072817479634201,0.03437880169951403,0.0021012296591329522,0.008798002178312383,0.0117851042526638,0.014384510032787633,0.411534651993152,11043876.0,12964931.8,1.1776168077222164,1.0031255235758354,-64041.22134403235,467.9598022460938,467.36720886230466,447.9730026245117,462.6335453977104,452.32741998884813,-0.017308396469496223,0.026535451384072317,68.62474718105338,13.208581130991774,12.884411874465757,0.3241692565260177,495.82379784396585,400.12220740505757,447.9730026245117,0.21363249543661628,0.6242107448580789,0
2018-02-02,459.31781005859375,467.21250166713526,454.0345908011398,456.1036902418706,10244486,-0.001180094549817488,-0.004924181911991104,-0.017579858039999025,-0.010409920574670847,-0.008809176780181328,-0.027352524695324787,-0.008198171032259172,0.1259109967132903,0.028690180475071013,0.007046905967848485,0.009078596377499878,0.011778551765887027,0.014226622198087494,-0.21229308873031272,10382990.4,13029775.4,0.9866604518867704,0.7862365762651595,-12089.462094281558,465.3764404296875,466.98753967285154,450.5412857055664,462.0306844269619,452.99317142406204,-0.013018773287061358,0.019479955847515606,67.66630675316188,12.12992912054176,12.733515323680958,-0.6035862031391979,494.72078247679883,406.36178893433396,450.5412857055664,0.1961174177502757,0.5993280253787567,0
2018-02-05,457.2889404296875,463.97833803034274,456.3448024119143,458.0121371057087,9860220,-0.004426921231475439,-0.001180094549817488,-0.004924181911991104,-0.017579858039999025,0.006360485647424104,-0.037788479117051965,-0.004591405315991337,0.12470351122422185,0.016693024789218913,-0.0015789902001096447,0.006439770069118584,0.011585197281197043,0.014265445115153623,-0.03750954415868202,10190434.0,12971487.6,0.9675956882699991,0.7601456597776804,-43650.417265018754,461.7846618652344,466.776611328125,453.0764221191406,461.16854915473016,453.40229228174064,-0.009735536510432907,0.009297588894262132,65.35667127258779,10.984751431181905,12.383762545181149,-1.3990111139992436,492.161017851906,413.9918263863752,453.0764221191406,0.1725298153894566,0.5538897515961186,0
2018-02-06,445.0552062988281,453.33155600241673,439.992976794193,441.9214194874157,10552078,-0.027117112304885144,-0.004426921231475439,-0.001180094549817488,-0.004924181911991104,-0.010409920574670847,-0.05373078507043605,-0.03673920772893002,0.06920522433334919,0.029970617171631672,0.007091276125622799,0.01094985047535377,0.014034367133604146,0.015418584383281307,0.07016658857510283,10575187.2,13219357.0,0.9978147715437132,0.7982292936033122,-286141.8841759078,456.7304626464844,465.079150390625,454.5167510986328,458.23885045365705,452.6073317119395,-0.025562683688766907,-0.0208167130846878,45.673371793024586,8.986439676302268,11.704297971405374,-2.717858295103106,489.8279664010966,419.20553579616904,454.5167510986328,0.15537915914919068,0.3660263500029616,1
2018-02-07,445.5775451660156,451.90534465872577,443.3678374066565,448.3697926263172,8342056,0.001172961416961707,-0.027117112304885144,-0.004426921231475439,-0.001180094549817488,-0.017579858039999025,-0.03581813794576305,-0.057811339057011635,0.0650119151735924,0.01916054196332604,-0.006227554813507883,0.011356289332963178,0.010630349458923426,0.01542005682035177,-0.20943950565945402,10400858.8,13139048.0,0.8020545380348784,0.634905664398212,9784.90982613391,453.41993408203126,462.34515075683595,455.8767288208008,455.9367949468131,451.9378282313753,-0.017296083225570746,-0.02259203640735441,35.31231956246131,7.360069297339749,10.83545223659225,-3.4753829392525013,487.19713670363296,424.5563209379686,455.8767288208008,0.13740735555353964,0.33558350048770413,1
2018-02-08,455.7019653320313,460.583420041593,448.590744229713,451.1017755573085,8807244,0.022467716049556163,0.001172961416961707,-0.027117112304885144,-0.004426921231475439,-0.004924181911991104,-0.009042320710123675,-0.04347284666212836,0.07792809756736352,0.026316928001708255,0.010197676054454829,0.0176493648782977,0.013435770384711901,0.015945565063797254,0.055764190506512934,9561216.8,13105978.5,0.9211425892988849,0.6720020180103302,197878.65737115723,452.5882934570312,460.2740478515625,457.5239624023437,455.8940986532164,452.2963174790568,0.0068797004253395855,-0.003982298677309815,44.61000695013394,6.809618110001736,10.030285411274148,-3.220667301272412,484.7015993099523,430.34632549473514,457.5239624023437,0.11880311914115109,0.46647984744762083,0
