Price,Close,High,Low,Open,Volume
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
Date,,,,,
2022-01-03,438.42572021484375,439.54321433076467,428.4615160939485,430.23085809494336,13124509
2022-01-04,450.2524108886719,451.3699049720466,438.65851634511614,440.0088193276059,23296671
2022-01-05,458.5404052734375,460.96162352526,446.2015335326098,448.7624314410835,24694169
2022-01-06,457.8885803222656,460.402899525006,452.0217786777581,454.1636377234888,18190843
2022-01-07,457.4695129394531,467.43374575939566,455.79330013752667,459.51824273652477,22746330
2022-01-10,469.01678466796875,470.22740794884083,458.6335138454312,459.42506975618335,15832274
2022-01-11,471.1586608886719,472.88142400502176,464.91937103149354,468.4115045144542,16107950
2022-01-12,475.1629333496094,478.18944884865147,473.53327115781747,474.83699522744035,14489616
2022-01-13,476.1873474121094,477.5841724448816,472.1364667179958,474.9301736216526,10450974
2022-01-14,473.3936462402344,475.2561175318894,470.4136808059636,473.99894372621094,8724574
2022-01-17,478.6551208496094,483.2181982388684,472.6486395802748,473.0677069875517,17422211
2022-01-18,471.9501647949219,481.86784612553,470.2739521745942,478.6550721143395,12592506
2022-01-19,480.331298828125,482.05411874693084,465.8971473972718,470.27396597295876,16079457
2022-01-20,476.2339172363281,483.45102211731563,473.0677216336154,480.5176070136723,17724642
2022-01-21,468.13214111328125,472.60206056479433,463.75532248525633,470.5533309050689,16947941
2022-01-24,460.17010498046875,471.9502306330999,454.4430112398437,467.8527993303227,20233933
2022-01-25,479.26043701171875,481.9144358070053,455.374220501692,456.3054561264398,21791739
2022-01-27,492.57708740234375,494.34640095892695,468.5977704387478,468.9236801670863,35409230
2022-01-28,487.4552917480469,499.51480427323236,485.5462701138926,497.2798160724936,24715250
2022-01-31,501.2841491699219,503.7053960117793,490.8077478954516,492.623668817316,28674232
2022-02-01,495.69671630859375,506.54563417332946,484.2425293849942,506.54563417332946,32245356
2022-02-02,502.6809387207031,506.8249482874595,494.81198695247707,499.7475808399102,21661864
2022-02-03,502.9602966308594,507.2440142535979,500.21319723533884,500.21319723533884,22717677
2022-02-04,493.8341979980469,508.8271243709229,491.04049136388323,504.86937330585766,25332894
2022-02-07,496.5814208984375,511.2483826971255,489.13153554037376,495.3242754795101,52289545
2022-02-08,494.8119812011719,500.67881057078097,483.3112450230529,498.6766314255199,26567546
2022-02-09,498.4438171386719,499.60786155048567,491.459550667789,498.16445784745775,14856155
2022-02-10,503.3794250488281,506.54564903061146,497.6523598381064,500.16665065163033,18659370
2022-02-11,493.182373046875,500.7254158465614,490.8542839429186,499.3751127986441,14607095
2022-02-14,466.9215087890625,480.1450368224222,465.33842537259744,479.5863182160546,26153332
2022-02-15,488.71246337890625,490.6214851157621,462.9172526283609,467.4803016820838,23842951
2022-02-16,481.16943359375,491.6923842372667,478.6550861703695,490.2955308729563,19773807
2022-02-17,477.6773376464844,484.2425376060202,476.0010964264141,484.2425376060202,16408356
2022-02-18,479.86572265625,485.0806764380115,475.02331429156897,475.02331429156897,15111223
2022-02-21,476.6529541015625,481.9144296301384,469.94804632169485,476.37356636628556,16866932
2022-02-22,464.1278381347656,470.55335837861924,461.42726045767427,466.45592723899205,27108772
2022-02-23,464.4072570800781,470.5999688295687,463.0569539412836,468.4115592407555,13899433
2022-02-24,440.14849853515625,454.39642019792996,435.81825869983425,446.99308584598384,32356037
2022-02-25,449.740234375,458.07477575801397,446.34120177542894,446.99307804853817,21792287
2022-02-28,449.9730529785156,451.92862500192814,440.56756774116565,444.1062516511127,18069367
2022-03-02,441.63848876953125,446.80683504591724,434.8870305859169,445.13062231278,22003848
2022-03-03,435.2594909667969,450.1592597866722,432.6520427909402,446.99306459625944,20358590
2022-03-04,430.184326171875,438.51886830974274,426.17999576692137,428.6477645916742,20684268
2022-03-07,410.0230407714844,422.73442998798953,403.6440993751081,416.72794874460675,33720472
2022-03-08,410.0230407714844,411.6992819742931,395.7751468524198,407.8812101679056,42510207
2022-03-09,420.6391296386719,423.06031945048284,408.39335882889986,411.60613299934477,32331325
2022-03-10,436.4701232910156,443.8734290255677,429.90489546710614,437.58758892426,34553299
2022-03-11,438.00665283203125,442.15063403681137,430.2308301955519,434.32826098979393,22091309
2022-03-14,451.7889404296875,452.5804963643414,438.1928951431617,438.61196252593584,27750689
2022-03-15,452.4408264160156,456.7710663150074,447.5983898805279,455.3742129012,27204899
