Date,Close,High,Low,Open,Volume,log_return,return_lag_1,return_lag_2,return_lag_3,return_lag_5,price_change_5d,price_change_10d,price_change_20d,high_low_ratio,open_close_ratio,volatility_5d,volatility_10d,volatility_20d,volume_change,volume_ma_5,volume_ma_20,volume_ratio_5d,volume_ratio_20d,price_volume_trend,sma_5,sma_10,sma_20,ema_10,ema_20,price_to_sma_5,price_to_sma_20,rsi_14,macd,macd_signal,macd_hist,bollinger_upper,bollinger_lower,bollinger_mid,bollinger_width,bollinger_position,target,avg_polarity,avg_confidence,news_article_count,sentiment_change,momentum_3d,momentum_5d
2018-01-30,381.0207214355469,390.1008737959648,378.1237051060117,381.0207214355469,10679523,0.0064666910447309,-0.0270920866431481,-0.0149093962405329,-0.0685428642975198,-0.0145663575381854,-0.0962737003740986,-0.1209939967065314,-0.1599573912731637,0.0314344286705129,0.0,0.0302277968241321,0.0226624451043221,0.0218129774927779,-0.6064986409595141,18779832.4,9758892.25,0.5686697715151069,1.0943376283307156,69061.17574609835,393.2327453613281,409.76307067871096,426.51715698242185,405.0102727390673,419.753838014518,-0.0310554603344643,-0.1066696492791966,17.68830649402416,-16.13511211066958,-10.424687636710388,-5.710424473959193,473.160485334702,379.8738286301417,426.51715698242185,0.2187172430871402,0.012294285655851,0,-0.970091700553894,0.970091700553894,1.0,-0.970091700553894,-0.3233639001846313,-0.1940183401107788
2018-01-31,380.3721008300781,385.6905006401805,377.38861396730096,382.6637638034487,7069368,-0.0017037743025802,0.0064666910447309,-0.0270920866431481,-0.0149093962405329,0.0028489258031091,-0.1003787435881223,-0.1096960938805269,-0.1429608245982244,0.0218256981906993,-0.0059887117363631,0.0294158725683987,0.022921967998037,0.0216429147232276,-0.3380445924410669,18963538.8,9850250.7,0.3727873829118856,0.7176840686907594,-12044.607533883269,384.7444458007813,405.07643127441406,423.34470520019534,400.5306051192511,416.0031963779047,-0.011364283535277,-0.1015073623037187,18.15612241708979,-17.213959864626588,-11.782542082293627,-5.431417782332961,473.5291017556656,373.160308644725,423.34470520019534,0.2370852685248,0.0718529331859324,0,0.0,0.8639296293258667,1.0,0.970091700553894,-0.3233639001846313,-0.1940183401107788
2018-02-01,379.1181335449219,386.55522492735264,371.9404834141234,380.5450311465916,8096718,-0.0033021317927386,-0.0017037743025802,0.0064666910447309,-0.0270920866431481,-0.0685428642975198,-0.0397299172925623,-0.1173352026425924,-0.1485060163470047,0.0385493075115531,-0.0037496156430435,0.0130689195369805,0.0223699244432387,0.0215191295844322,0.1453241647626775,14713104.6,9938423.15,0.5503065614037707,0.8146883945065269,-26736.42992463926,381.6073425292969,400.0367034912109,420.0386734008789,396.63742846937305,412.49033325095394,-0.0065229588295563,-0.0974208863308714,10.532856055823911,-17.963072049424454,-13.018648075719794,-4.9444239737046605,472.7958979718655,367.2814488298923,420.0386734008789,0.251201748371564,0.1121806995277291,0,0.0,0.0,0.0,0.0,-0.3233639001846313,-0.1940183401107788
2018-02-02,365.2384643554688,380.9341622171688,359.5741825054508,378.59927880874704,6668088,-0.0372973872638042,-0.0033021317927386,-0.0017037743025802,0.0064666910447309,-0.0149093962405329,-0.0609895668855023,-0.1412322719691534,-0.1872084835794588,0.0584822843054378,-0.0352901212472398,0.0186326144899327,0.0236580309834787,0.0220626338393005,-0.1764455672038967,11930686.6,9974131.35,0.5589022848022845,0.6685382181176108,-248702.26044512563,376.8628295898438,394.0300201416016,415.8324447631836,390.9285259032087,407.9901552609077,-0.0308450829364792,-0.1216691507477922,9.424272094152627,-19.45248600932871,-14.305415662441575,-5.147070346887132,472.0464904953956,359.61839903097166,415.8324447631836,0.270368733561547,0.0499880879528718,1,0.8417559266090393,0.8417559266090393,1.0,0.8417559266090393,0.2805853088696797,-0.0256671547889709
2018-02-05,380.6747741699219,386.3390563758749,355.5962325648182,361.2605147707712,15080352,0.0413949322321155,-0.0372973872638042,-0.0033021317927386,-0.0017037743025802,-0.0270920866431481,0.0055738060940719,-0.1101509603366458,-0.1795261570640682,0.0807587628523397,0.0537403303305082,0.0280806050470405,0.0291985191327644,0.0230894668682166,1.261570633141014,9518809.8,10327707.05,1.5842686551001364,1.4601839427658825,624250.1490764478,377.2848388671875,389.3177947998047,411.6677124023437,389.0642074062474,405.3886903950996,0.0089850822336587,-0.0752862983874987,23.740223088008943,-19.16633848833635,-15.277600227620534,-3.888738260715817,465.1409390014388,358.1944858032487,411.6677124023437,0.2597882952104484,0.2102013455744376,0,0.0134453177452087,0.5454469323158264,2.0,0.0134453177452087,0.0044817725817362,0.1710402488708496
2018-02-06,379.7667541503906,387.2038165927573,361.9523339882594,363.20626105244224,9331070,-0.0023881400930049,0.0413949322321155,-0.0372973872638042,-0.0033021317927386,0.0064666910447309,-0.0032910737254178,-0.0992479302537664,-0.1439933864836879,0.0664920831761331,0.0455952853069271,0.0279373059792076,0.029318032400969,0.0216168272889395,-0.3812432229698617,9249119.2,10179868.4,1.0088603896466164,0.9166199044380572,-22283.90237763581,377.0340454101562,385.1333953857422,408.473583984375,387.373761359728,402.9485059908416,0.0072479097670385,-0.0702783018523971,25.067190427159275,-18.796163668736995,-15.981312915843828,-2.814850752893168,461.53339521895,355.4137727498,408.473583984375,0.2597955574850817,0.2294861292751986,0,0.9285131394863128,0.9285131394863128,2.0,0.915067821741104,0.3139861524105071,0.3567428767681121
2018-02-07,372.0701904296875,388.63068215976347,369.3461452341176,384.7824306246543,10982569,-0.0204747389723686,-0.0023881400930049,0.0413949322321155,-0.0372973872638042,-0.0017037743025802,-0.0218257605704349,-0.1200136617346419,-0.1505664042074845,0.051830373466294,-0.0330374756828938,0.0293388101518925,0.0290689604339817,0.0217786388891524,0.1769892413195914,10031759.4,10351934.0,1.0947799445828017,1.0609195344560736,-224865.233521028,375.3736633300781,380.0590545654297,405.17601776123047,384.5912939179024,400.0077140326364,-0.0088004919447045,-0.081707272593444,21.45408532329938,-18.905910261657027,-16.56623238500647,-2.3396778766505584,458.6993130940549,351.6527224284061,405.17601776123047,0.2641977460984157,0.1907344070868515,0,0.8135262131690979,0.8135262131690979,1.0,-0.1149869263172148,0.5851615568002065,0.3510969340801239
2018-02-08,371.68109130859375,377.042711529124,367.5301481898698,375.3131518963223,6173490,-0.0010463152565797,-0.0204747389723686,-0.0023881400930049,0.0413949322321155,-0.0033021317927386,-0.0196166882517291,-0.0585672361424962,-0.1457574587951502,0.0255933475274808,-0.0096774135661835,0.0293774920044746,0.0215466009767304,0.0218351720672565,-0.4378828851428112,9647113.8,10327243.7,0.6399312921964286,0.5977868034623799,-6459.416773342752,373.8862548828125,377.7467987060547,402.00506286621095,382.24398435257353,397.3099404398705,-0.0058979530416541,-0.0754318150657449,22.300966368168204,-18.80748133686211,-17.014482175377598,-1.7929991614845129,455.5782000721505,348.4319256602714,402.00506286621095,0.2665296641986268,0.216985292077918,0,0.0,0.0,0.0,-0.8135262131690979,0.5806797842184702,0.3510969340801239
2018-02-09,365.3681640625,375.2698588819876,362.94678085430513,366.6653409588953,5393964,-0.0171306912863051,-0.0010463152565797,-0.0204747389723686,-0.0023881400930049,-0.0372973872638042,0.0003551096603695,-0.0606561152095155,-0.1738884249692979,0.0337278373973887,-0.003537767963023,0.0246626676960021,0.0216594067872217,0.0211524733770799,-0.1262699056773397,9392289.0,10301665.95,0.5742970643258528,0.5236011365715076,-92402.33209344372,373.9121948242188,375.3875122070313,398.1597412109375,379.175653390742,394.26786649916846,-0.022850366690328,-0.0823578422286174,18.97764967824644,-19.01962972211726,-17.41551168472553,-1.6041180373917283,450.5907121332808,345.72877028859426,398.1597412109375,0.2633665109530313,0.1872880992705066,1,0.0,0.0,0.0,0.0,0.2711754043896993,0.3510969340801239
2018-02-12,367.0112609863281,372.7187926053737,364.37368645061537,371.6810569217012,3987231,0.0044870175878255,-0.0171306912863051,-0.0010463152565797,-0.0204747389723686,0.0413949322321155,-0.0358928778860844,-0.0305191317335075,-0.1617048482540596,0.0227380111779982,-0.012563986914073,0.0108672029909138,0.0205583214343786,0.0213826164292012,-0.2607976249007223,7173664.8,10258636.3,0.5558150695861898,0.3886706657102172,17890.775623723177,371.1794921875,374.2321655273437,394.6199676513672,376.96394568084855,391.6719993074694,-0.0112296915344296,-0.0699627715985987,21.585258708259687,-18.838021668526157,-17.700013681485657,-1.1380079870404955,445.31103583970327,343.9288994630311,394.6199676513672,0.2569108121417711,0.2276768112040716,1,0.0,0.0,0.0,0.0,0.0,0.0
