Date,Close,High,Low,Open,Volume,log_return,return_lag_1,return_lag_2,return_lag_3,return_lag_5,price_change_5d,price_change_10d,price_change_20d,high_low_ratio,open_close_ratio,volatility_5d,volatility_10d,volatility_20d,volume_change,volume_ma_5,volume_ma_20,volume_ratio_5d,volume_ratio_20d,price_volume_trend,sma_5,sma_10,sma_20,ema_10,ema_20,price_to_sma_5,price_to_sma_20,rsi_14,macd,macd_signal,macd_hist,bollinger_upper,bollinger_lower,bollinger_mid,bollinger_width,bollinger_position,target,avg_polarity,avg_confidence,news_article_count,sentiment_change,momentum_3d,momentum_5d
2018-01-30,289.3177490234375,294.2081633978207,286.964833198143,287.9336742652471,25810404,0.0046350201456006,-0.0033586219626372,-0.052107377728304,0.0364238990839345,-0.008932272732328,0.0230014335498136,0.0361863249423315,0.0210027714637666,0.0250358998855992,0.0048069221556746,0.0365758970280104,0.0293134235063127,0.0212052091440828,0.093619573289118,33040037.8,21931707.35,0.7811856680139755,1.176853383464466,119631.74250609174,292.8333374023438,286.87721252441406,283.65462493896484,287.93811922572854,285.6610808424504,-0.0120054240070213,0.0199648572121509,55.97930148055478,2.275796116191941,1.142079258275525,1.133716857916416,297.2455674906361,270.0636823872936,283.65462493896484,0.0958273996385265,0.7083418446859766,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,289.0409851074219,292.1320914578641,284.0583209241372,288.81030594931536,16409938,-0.0009570666813126,0.0046350201456006,-0.0033586219626372,-0.052107377728304,0.0371479687493794,-0.0152467207884601,0.0577409630514702,0.032976003769247,0.0279329608938547,0.0007987220447285,0.0317346323619113,0.02805042262204,0.0209690072732666,-0.3642122765687821,29271582.0,22012336.05,0.560609877525581,0.74548825543666,-15705.404902206074,291.9383056640625,288.45505676269534,284.11598205566406,288.1386402951273,285.9829764867334,-0.0099244275260493,0.0173344808557545,58.159875932516336,2.246421895458184,1.3629477857120569,0.883474109746127,297.784188943738,270.4477751675901,284.11598205566406,0.0962156848001325,0.6801627342960062,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,282.3973999023437,292.87023878602554,281.42855875060303,292.4088804929918,19515991,-0.0232531966060276,-0.0009570666813126,0.0046350201456006,-0.0033586219626372,0.0364238990839345,-0.0722947756518028,-0.0034191509934041,0.0105661939237802,0.0405162371869541,-0.034237949865849,0.0232558168573723,0.0271167730929667,0.021692057160972,0.1892787772872755,25560676.2,22295266.95,0.7635162249737353,0.8753423335888786,-453809.175684467,287.53693847656245,288.35816955566406,284.2636154174805,287.0947784055303,285.64149300250574,-0.0178743593830038,-0.0065650875241137,52.38980566379381,1.6678350463818106,1.4239252378460077,0.2439098085358029,297.7823468229214,270.7448840120396,284.2636154174805,0.0951140467666731,0.4309766775014966,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,274.3697814941406,282.1205951569061,272.66275018435243,279.49084726442976,23274673,-0.0288385343947975,-0.0232531966060276,-0.0009570666813126,0.0046350201456006,-0.052107377728304,-0.0504550408411419,-0.0194560112728406,-0.0361426576137506,0.0344711612228173,-0.0183228389065779,0.0147476750568402,0.0283880791830966,0.0222049358799564,0.192594985312301,21722380.8,22233145.65,1.0714605003149562,1.046845703545328,-671207.4578381651,284.62115478515625,287.8137634277344,283.74920043945315,284.78114260345944,284.5679966683757,-0.0360176083845692,-0.0330553140970486,47.25336372750841,0.5551397782586491,1.250168145928536,-0.6950283676698867,297.96950734657474,269.52889353233155,283.74920043945315,0.1002315205477095,0.1702103897414736,1,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-05,275.0156555175781,277.18404503443185,267.5877985792661,270.03299179653766,18940578,0.0023512611637697,-0.0288385343947975,-0.0232531966060276,-0.0009570666813126,-0.0033586219626372,-0.0450177417023471,-0.0362168144881802,-0.0270934809192726,0.0348934552002344,0.018452055387346,0.0156200908525131,0.0274411237317607,0.0221891131300767,-0.1862150759325384,20790316.8,22451145.8,0.911028830498629,0.843635250010269,44534.24547075245,282.0283142089844,286.7803161621094,283.36626892089845,283.0055994969356,283.65824989210927,-0.0248650874330648,-0.0294693275777696,47.45951196451456,-0.2714336838229769,0.9458477799782334,-1.2172814638012104,298.1112448373061,268.6212930044908,283.36626892089845,0.1040700854943586,0.2168319076727664,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-06,269.2025756835937,274.323641695178,261.0365279102195,262.974238456981,30577218,-0.0213638595579445,0.0023512611637697,-0.0288385343947975,-0.0232531966060276,0.0046350201456006,-0.0695262333809125,-0.0481240028681788,-0.0459450748644827,0.0493573055577874,0.0236842105263156,0.0141126021559576,0.0279813319596646,0.0226356444019743,0.6143761821840918,21743679.6,23302146.85,1.406257752252751,1.3122060468003616,-653247.3910246535,278.0052795410156,285.4193084716797,282.7180603027344,280.4959588036006,282.28151901510773,-0.0316638010326822,-0.047805522592608,47.53913627358671,-1.3796621815116057,0.4807457876802656,-1.8604079691918711,298.76723383596203,266.66888676950674,282.7180603027344,0.1135348305378312,0.0789351834485835,1,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-07,270.17138671875,274.87724661870044,267.58779171752064,273.6777264022168,21463818,0.0035923576018361,-0.0213638595579445,0.0023512611637697,-0.0288385343947975,-0.0009570666813126,-0.0652834696839238,-0.0795348316380113,-0.0377917472675405,0.0269808545964497,-0.0128119293066387,0.0152941729816424,0.024119918082894,0.0226648398638721,-0.298045427154295,22754455.6,23596600.0,0.9432797856082304,0.9096148597679328,77105.70975672839,274.2313598632812,283.0848327636719,282.1874969482422,278.6187638790823,281.1281730821213,-0.0148049192716519,-0.042582007918289,41.0062394902572,-2.154925654884721,-0.0463885008327317,-2.108537154051989,299.17993571863434,265.19505817785006,282.1874969482422,0.1204336758655812,0.1464277320089793,1,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-08,278.1067810058594,279.8599369354628,269.9407333642783,270.26368981003907,18932796,0.0289486210341842,0.0035923576018361,-0.0213638595579445,0.0023512611637697,-0.0232531966060276,-0.0151935495793094,-0.0863899109729215,0.0009963826619092,0.0356668885789431,0.029020143998378,0.0229000628776134,0.022651376915459,0.0235758844811438,-0.1179203998095772,22637816.6,23890009.85,0.8363348963609856,0.7924984593507817,548078.3365215185,273.37323608398435,280.45508728027346,282.2013381958008,278.5256760839508,280.84042145581066,0.017315319486582,-0.0145093471778664,48.9020520597344,-2.104745348671031,-0.4580598704003916,-1.6466854782706395,299.17927670649897,265.2233996851025,282.2013381958008,0.1203250035541528,0.3794153604879266,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-09,273.4931945800781,277.3686155633102,272.20139697202603,274.0468301718364,15750824,-0.0167284054319993,0.0289486210341842,0.0035923576018361,-0.0213638595579445,-0.0288385343947975,-0.0031949105666405,-0.0534887520646588,-0.0191926578756361,0.0188934082956539,-0.0020202225707596,0.019941552931291,0.0173094879768167,0.0238508933724998,-0.1680666711879217,21133046.8,24062628.3,0.7453172346166385,0.6545762085349587,-263486.169760066,273.1979187011719,278.90953674316404,281.9337493896484,277.610679446883,280.14068556288373,0.0010808130614978,-0.0299380788140584,42.28225407888736,-2.4094799763588526,-0.8483438915920838,-1.5611360847667688,299.298710289173,264.56878849012384,281.9337493896484,0.1231846909929554,0.2569659137613899,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-12,266.4344177246094,269.8023276761529,263.11263233934454,265.9730594255191,50839665,-0.0261486128629333,-0.0167284054319993,0.0289486210341842,0.0035923576018361,0.0023512611637697,-0.0312027247205941,-0.0748157902210602,-0.0446649814530574,0.025108225108225,0.0017346053772767,0.0227483788928628,0.0184587600376044,0.0245019270030952,2.227746370602579,27512864.2,25724900.15,1.8478506865163096,1.9762823063863284,-1329386.7181662228,271.48167114257814,276.75499267578124,281.3109161376953,275.578631861015,278.8353267211433,-0.0185915071051629,-0.0528827626646533,39.93190913313588,-3.1838670266774898,-1.315448518609165,-1.8684185080683249,299.9799837439954,262.6418485313952,281.3109161376953,0.132729066206318,0.1015736102411002,0,0.0,0.0,0.0,0.0,0.0,0.0
