date,avg_polarity,avg_confidence,news_article_count,sentiment_change,momentum_3d,momentum_5d
2020-08-18,-0.1626920402050018,0.8770756224791209,12,0.0,0.0,0.0
2020-08-19,0.1807394976969118,0.8366963466008505,27,0.3434315379019136,0.0,0.0
2020-08-20,-0.2793660014867782,0.8846974588102765,18,-0.46010549918369004,-0.08710618133162273,0.0
2020-08-21,0.2080804160300721,0.8137675967622311,47,0.4874464175168503,0.0364846374134019,0.0
2020-08-22,0.1162721812725067,0.7842525988817215,20,-0.0918082347575654,0.014995531938600199,0.01260681066154212
2020-08-23,-0.1440755029519399,0.8556411564350128,12,-0.2603476842244466,0.0600923647835463,0.016330118112154495
2020-08-24,0.1123130542260629,0.850659171740214,27,0.2563885571780028,0.02816991084887657,0.00264482941798472
2020-08-25,-0.0728393955664201,0.8504794971509413,33,-0.18515244979248302,-0.0348672814307657,0.043950150602056336
2020-08-26,-0.0572627234458923,0.8713767898082733,25,0.01557667212052781,-0.005929688262083163,-0.009118477293136543
2020-08-27,0.1062979880306455,0.7843863773677084,36,0.16356071147653778,-0.007934710327222297,-0.011113315941508783
2020-08-28,-0.0639882668852806,0.8753562614321708,40,-0.17028625491592608,-0.004984334100175796,0.004904131271823079
2020-08-29,0.4413634985685348,0.8354109227657318,4,0.5053517654538154,0.1612244065712999,0.07071422014031745
2020-08-30,0.315611720085144,0.9440413514773052,3,-0.1257517784833908,0.23099565058946606,0.14840444327063027
2020-08-31,-0.0111742950975894,0.8579373359680176,16,-0.32678601518273337,0.2486003078520298,0.15762212894029087
2020-09-01,-0.2545198116983686,0.86807724407741,14,-0.24334551660077922,0.01663920442972866,0.08545856899448805
2020-09-02,-0.0170927643775939,0.8818633300917489,14,0.23742704732077471,-0.09426229039118396,0.09483766949602539
2020-09-03,-0.0862465848525365,0.836374099055926,12,-0.0691538204749426,-0.11928638697616634,-0.010684347188188883
2020-09-04,-0.3059860199689865,0.8279415935277938,20,-0.21973943511645,-0.13644178973303897,-0.13500389519901498
2020-09-05,0.2583532134691874,0.7337252298990885,6,0.5643392334381738,-0.04462646378411187,-0.08109839348565963
2020-09-06,-0.0863144844770431,0.8669004365801811,8,-0.3446676979462305,-0.044649096992280736,-0.04745732804139452
2020-09-07,0.0306891806815799,0.8078016960307172,38,0.117003665158623,0.0675759698912414,-0.03790093902955975
2020-09-08,0.1578744507971264,0.7995188917432513,21,0.12718527011554648,0.0340830490005544,0.010923268100372816
2020-09-09,-0.2270653428453387,0.8502274119492733,33,-0.3849397936424651,-0.012833903788877462,0.02670740352510238
2020-09-10,0.0218850350693652,0.8647451800735373,38,0.2489503779147039,-0.015768618992949027,-0.020586232154862057
2020-09-11,0.6594487875699997,0.7916551977396011,12,0.6375637525006345,0.15142282659800874,0.1285664222545465
2020-09-12,-0.2597378492355346,0.712180882692337,2,-0.9191866368055344,0.1405319911346101,0.0704810162711236
2020-09-13,-0.062315821647644,0.7073412835597992,5,0.19742202758789062,0.11246503889560704,0.026442961782169528
2020-09-14,-0.0432605594396591,0.77443395058314,24,0.019055262207984903,-0.12177141010761257,0.06320391846330545
2020-09-15,-0.1626229694015101,0.8567233211115787,19,-0.11936240996185102,-0.08939978349627108,0.026302317569130384
2020-09-16,-0.0329373373704798,0.8735297532642589,17,0.1296856320310303,-0.079606955403883,-0.11217490741896552
2020-09-17,-0.2257298827171325,0.8136368646071508,26,-0.19279254534665272,-0.14043006316304082,-0.1053733141152851
2020-09-18,-0.1882903933525085,0.7950158387422561,20,0.03743948936462402,-0.14898587114670694,-0.130568228456258
2020-09-19,-0.2370146960020065,0.8218507021665573,4,-0.04872430264949801,-0.21701165735721584,-0.16931905576872747
2020-09-20,-0.2157810595300462,0.8070274127854241,9,0.021233636471960304,-0.21369538296152038,-0.1799506737944347
2020-09-21,0.0694841302576519,0.8632268934022813,42,0.2852651897876981,-0.1277705417581336,-0.15946638026880838
2020-09-22,0.1303689556244092,0.808285211905455,39,0.060884825366757295,-0.005309324549328365,-0.08824661260050001
2020-09-23,-0.0211904425370065,0.8263015903924641,19,-0.1515593981614157,0.05955421444835154,-0.05482662243739962
2020-09-24,-0.4856874793767929,0.9545317143201828,4,-0.4644970368397864,-0.12550298876313007,-0.10456117911235689
2020-09-25,0.0909225855554853,0.845947938305991,14,0.5766100649322782,-0.1386517787861047,-0.04322045009525059
2020-09-26,0.1785919219255447,0.8010237514972687,4,0.08766933637005941,-0.07205765729858764,-0.021398891761672027
