date,avg_polarity,avg_confidence
2020-08-18,-0.16269204020500183,0.8770756224791209
2020-08-19,0.18073949769691186,0.8366963466008505
2020-08-20,-0.27936600148677826,0.8846974588102765
2020-08-21,0.20808041603007216,0.8137675967622311
2020-08-22,0.11627218127250671,0.7842525988817215
2020-08-23,-0.1440755029519399,0.8556411564350128
2020-08-24,0.11231305422606291,0.850659171740214
2020-08-25,-0.07283939556642012,0.8504794971509413
2020-08-26,-0.05726272344589233,0.8713767898082733
2020-08-27,0.10629798803064558,0.7843863773677084
2020-08-28,-0.06398826688528061,0.8753562614321708
2020-08-29,0.44136349856853485,0.8354109227657318
2020-08-30,0.31561172008514404,0.9440413514773051
2020-08-31,-0.011174295097589493,0.8579373359680176
2020-09-01,-0.2545198116983686,0.86807724407741
2020-09-02,-0.017092764377593994,0.8818633300917489
2020-09-03,-0.08624658485253651,0.836374099055926
2020-09-04,-0.3059860199689865,0.8279415935277938
2020-09-05,0.25835321346918744,0.7337252298990885
2020-09-06,-0.08631448447704315,0.8669004365801811
2020-09-07,0.03068918068157999,0.8078016960307172
2020-09-08,0.15787445079712642,0.7995188917432513
2020-09-09,-0.22706534284533877,0.8502274119492733
2020-09-10,0.02188503506936525,0.8647451800735373
2020-09-11,0.6594487875699997,0.7916551977396011
2020-09-12,-0.25973784923553467,0.712180882692337
2020-09-13,-0.06231582164764404,0.7073412835597992
2020-09-14,-0.04326055943965912,0.77443395058314
2020-09-15,-0.16262296940151014,0.8567233211115787
2020-09-16,-0.03293733737047981,0.8735297532642589
2020-09-17,-0.22572988271713257,0.8136368646071508
2020-09-18,-0.18829039335250855,0.7950158387422561
2020-09-19,-0.23701469600200653,0.8218507021665573
2020-09-20,-0.21578105953004625,0.8070274127854241
2020-09-21,0.06948413025765192,0.8632268934022813
2020-09-22,0.1303689556244092,0.808285211905455
2020-09-23,-0.02119044253700658,0.8263015903924641
2020-09-24,-0.4856874793767929,0.9545317143201828
2020-09-25,0.09092258555548531,0.845947938305991
2020-09-26,0.17859192192554474,0.8010237514972687
2020-09-27,0.031127825379371643,0.888172909617424
2020-09-28,0.14676899821669967,0.7911439118561922
2020-09-29,0.3054214008152485,0.9093155860900879
2020-09-30,0.2802563149195451,0.8522323347054995
2020-10-01,0.09335680441422896,0.7982507456432689
2020-10-02,-0.24064994851748148,0.8344903091589609
2020-10-03,0.0,0.8808718621730804
2020-10-04,0.24214144547780356,0.7284077803293864
2020-10-05,0.058286266667502265,0.8862293532916478
2020-10-06,-0.022266400896984596,0.8688125739926877
2020-10-07,0.0687747974144785,0.8451426029205322
2020-10-08,0.039295464754104614,0.8672401309013367
2020-10-09,-0.13610941171646118,0.9133431145123073
2020-10-10,0.0,0.8362607955932617
2020-10-11,0.2346101850271225,0.6914352923631668
2020-10-12,0.16396548151969909,0.7546048849821091
2020-10-13,-0.1522002640095624,0.8083026639439843
2020-10-14,0.19175786525011063,0.826390452682972
2020-10-15,0.17642793655395508,0.9376712083816529
2020-10-16,-0.03692564368247986,0.8028398056825002
2020-10-17,-0.07846627632776897,0.7720941702524821
2020-10-18,0.04573396841684977,0.7568513751029968
2020-10-19,0.2766847359506707,0.8951345274322912
2020-10-20,0.0030550479888916014,0.8846717953681946
2020-10-21,0.39439481124281883,0.8118671141564846
2020-10-22,0.018531723817189535,0.8416520595550537
2020-10-23,-0.0734360001303933,0.7525832111185248
2020-10-24,-0.9446901082992554,0.9446901082992554
2020-10-25,-0.4709559381008148,0.7765927612781525
2020-10-26,0.22713754393837668,0.7554923837835138
2020-10-27,0.18445731401443483,0.859797990322113
2020-10-28,0.3703810355880044,0.8624639944596724
2020-10-29,0.18990234285593033,0.8931139186024666
2020-10-30,0.3461716413497925,0.9010100483894348
2020-10-31,0.29050660133361816,0.9051023324330648
2020-11-01,-0.319133718808492,0.941734254360199
2020-11-02,-0.18904411367007665,0.8490901376519885
2020-11-03,0.3064618839157952,0.8789816233846877
2020-11-04,0.2111998028225369,0.8967315461900499
2020-11-05,0.5743113949894905,0.8920139685273171
